row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year
1653,G,False,35.0,True,False,Q,Head,0.0,False,True,True,True,True,True,employed,irregular_seasonal,5.0,False,False,False,False,False,False,3,2,False,False,False,False,False,,,,,1,5.0,False,True,False,1,True,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3
1654,D,False,23.0,False,False,X,Son/Daughter,1.0,True,True,True,True,True,True,employed,irregular_seasonal,3.0,True,False,False,False,False,False,1,2,False,False,True,True,True,,,,,1,5.0,False,False,False,2,False,False,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,3
1655,C,True,30.0,True,True,P,Spouse,1.0,False,True,True,False,False,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,0,0.0,False,False,False,1,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1656,J,True,25.0,False,False,X,Head,1.0,True,True,False,False,False,True,employed,self_employed,4.0,False,True,False,True,False,False,2,2,True,True,True,False,True,10.0,,,,1,2.0,True,True,True,1,True,True,False,False,2,False,False,True,False,True,False,True,False,True,False,1,1,5
1657,J,False,20.0,True,True,Q,Spouse,2.0,True,True,False,True,True,True,employed,irregular_seasonal,2.0,True,False,False,False,False,False,0,0,True,False,True,False,False,,,,,3,5.0,False,False,False,0,True,True,False,False,1,True,False,True,False,True,False,False,False,True,False,1,1,5
1658,F,True,25.0,False,False,X,Father/Mother,3.0,True,True,True,True,False,False,housewife_or_student,not_working,2.0,False,True,True,False,False,False,0,0,True,False,True,False,False,,,,,1,1.0,False,False,False,3,True,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,4
1659,I,False,21.0,False,False,Q,Son/Daughter,2.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,True,False,True,False,False,,,,,1,3.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,5
1660,C,True,58.0,True,True,P,Spouse,0.0,False,True,True,True,False,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,1,2,True,False,False,False,False,,,,7.0,2,4.0,True,False,False,1,False,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,1
1661,D,True,37.0,False,True,Q,Head,2.0,True,True,False,True,True,True,employed,salaried,2.0,False,False,False,False,False,False,1,2,True,False,False,False,True,,,,,2,5.0,False,False,True,2,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
1662,A,True,50.0,False,True,Q,Head,3.0,True,True,True,True,False,True,employed,salaried,5.0,True,False,False,True,True,False,1,2,False,False,True,False,True,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,2
1663,I,False,18.0,False,False,Q,Son/Daughter,0.0,False,True,True,False,True,False,unemployed,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,0,True,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
1664,D,False,28.0,True,False,X,Sister/Brother,1.0,False,True,True,False,False,True,employed,irregular_seasonal,2.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
1665,A,False,16.0,True,False,Q,Son/Daughter,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
1666,I,False,26.0,False,True,Q,Son/Daughter,2.0,True,True,True,False,True,True,employed,salaried,4.0,False,False,False,False,True,False,1,2,False,False,False,False,False,,,,,0,0.0,True,False,False,2,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
1667,A,False,56.0,False,True,Q,Head,2.0,True,True,True,True,False,True,employed,irregular_seasonal,5.0,True,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,1,True,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1
1668,D,False,29.0,True,False,X,Son/Daughter,1.0,True,True,True,True,False,True,employed,irregular_seasonal,1.0,False,True,False,True,False,False,0,0,False,False,True,False,False,,,,,1,1.0,False,False,False,2,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2
1669,C,True,34.0,False,True,P,Head,1.0,True,False,False,True,False,True,employed,salaried,3.0,False,False,False,False,False,False,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,1,False,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,0
1670,C,False,28.0,False,False,P,Son/Daughter,3.0,True,True,True,False,True,False,unemployed,not_working,2.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,False,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
1671,D,False,18.0,False,False,X,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,1,True,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
1672,F,False,89.0,False,False,Q,Head,,False,True,True,False,False,False,retired_or_disabled,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,4,1.5,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
1673,G,False,38.0,True,True,X,Spouse,1.0,False,True,True,False,False,True,employed,self_employed,3.0,False,False,False,True,False,False,3,2,False,True,True,False,True,,,,,3,3.333333333333333,False,True,True,2,True,False,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1674,C,False,40.0,False,True,P,Head,0.0,False,True,True,False,False,True,employed,salaried,3.0,True,False,False,False,True,True,2,2,False,False,True,False,True,,,,2.0,1,4.0,False,True,True,1,False,True,False,True,2,True,True,False,False,True,True,False,False,False,False,1,0,1
1675,A,False,30.0,True,True,Q,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,2,2,False,False,False,False,False,,,,,1,3.0,True,False,False,2,True,True,True,True,2,False,False,False,False,False,False,False,False,False,True,2,0,2
1676,I,True,28.0,True,True,Q,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,True,False,False,False,,,,,2,4.0,False,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,0,1,0
1677,G,False,35.0,True,True,X,Spouse,3.0,True,True,True,True,True,True,employed,self_employed,3.0,False,False,False,True,True,False,1,2,True,True,False,True,True,,1.0,,,1,5.0,True,False,False,3,True,True,False,True,2,True,True,True,True,True,True,True,True,True,False,3,1,5
1678,I,False,25.0,False,True,Q,Head,0.0,False,True,True,False,False,True,employed,self_employed,5.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1
1679,A,True,45.0,True,True,Q,Spouse,1.0,True,True,False,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,1,2,True,False,False,False,False,,,,,1,1.0,False,False,False,3,False,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,2
1680,J,True,21.0,True,True,X,Spouse,2.0,True,True,True,False,True,True,employed,self_employed,2.0,False,True,False,True,False,False,0,0,True,True,True,False,True,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
1681,I,False,25.0,False,True,Q,Son/Daughter,1.0,False,True,True,True,False,True,employed,self_employed,4.0,False,False,False,True,False,False,0,0,False,False,False,False,False,,,,,1,5.0,False,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1682,G,False,40.0,False,True,X,Head,1.0,False,True,True,True,True,True,employed,irregular_seasonal,3.0,False,False,False,False,False,False,2,2,True,True,True,False,False,,,,,2,5.0,True,True,True,1,True,False,False,False,2,False,True,True,False,True,True,True,False,False,False,1,0,6
1683,I,False,37.0,True,True,Q,Spouse,1.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,True,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1684,D,True,19.0,False,False,X,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,True,False,,,,,1,5.0,False,False,False,3,True,True,False,False,2,True,False,True,False,True,False,False,False,False,False,1,0,2
1685,J,False,20.0,True,True,Q,Spouse,2.0,True,True,False,False,True,False,housewife_or_student,not_working,1.0,True,False,False,False,False,False,3,2,False,False,True,False,False,0.0,,,,0,0.0,True,True,True,0,True,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
1686,A,False,23.0,True,True,Q,Spouse,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,True,False,False,False,False,False,2,2,False,True,True,False,True,,,,,2,3.0,True,True,False,1,True,False,False,False,2,False,False,False,True,True,False,False,True,False,False,2,0,2
1687,A,False,18.0,False,False,Q,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,1,5.0,False,False,False,0,True,True,False,False,0,False,False,False,False,False,False,False,False,False,True,1,0,1
1688,G,True,17.0,True,False,Q,Son/Daughter,2.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,True,True,False,False,False,False,0,0,False,False,False,False,False,,,,,3,1.3333333333333333,False,False,False,3,False,True,False,True,2,True,False,False,False,False,False,False,False,False,True,1,0,1
1689,I,True,32.0,True,True,Q,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,1,5.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1690,A,False,41.0,False,True,Q,Head,1.0,True,True,True,True,True,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,1,2,False,True,False,False,False,,,,,1,3.0,False,False,False,3,True,True,True,False,2,True,True,False,True,True,True,False,True,False,True,3,0,3
1691,C,False,40.0,False,True,P,Head,0.0,False,True,True,True,True,True,employed,self_employed,5.0,True,False,False,False,False,False,0,1,False,False,False,True,False,1.0,,,,2,5.0,False,False,False,2,False,False,False,False,2,False,True,False,True,True,False,False,False,False,False,1,0,3
1692,D,False,37.0,True,True,X,Father/Mother,2.0,True,True,True,False,False,True,employed,self_employed,1.0,False,True,False,True,False,False,0,0,False,False,False,False,True,,,,,2,5.0,False,False,False,2,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2
1693,J,False,28.0,True,True,Q,Spouse,1.0,False,True,False,False,True,True,employed,irregular_seasonal,3.0,True,True,False,False,False,False,1,2,False,True,True,False,False,,,,5.0,2,3.0,False,True,True,2,True,False,False,False,2,False,False,True,False,True,False,True,False,True,False,1,1,2
1694,C,False,17.0,True,False,P,Son/Daughter,2.0,True,True,False,False,False,False,housewife_or_student,not_working,1.0,False,False,True,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,0,2
1695,I,True,30.0,False,False,Q,Head,1.0,True,True,True,False,False,True,employed,irregular_seasonal,5.0,False,False,False,False,False,False,0,0,False,True,False,True,False,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,False,False,False,False,False,False,False,True,False,0,1,0
1696,D,False,16.0,False,False,X,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,2,2,False,False,False,True,False,,,,,2,5.0,True,False,True,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
1697,D,False,65.0,True,False,X,Head,0.0,False,True,True,True,True,True,employed,irregular_seasonal,5.0,False,False,False,False,False,False,0,0,False,False,False,True,False,,,,,2,5.0,False,False,False,1,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1698,F,True,35.0,False,True,Q,Spouse,2.0,True,True,True,False,False,True,employed,self_employed,4.0,True,True,False,False,False,False,1,2,True,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,True,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
1699,I,False,40.0,False,True,Q,Sister/Brother,2.0,True,True,True,False,True,True,employed,salaried,2.0,False,False,False,False,True,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0
1700,G,True,21.0,False,False,X,Sister/Brother,2.0,True,True,True,True,False,True,employed,self_employed,2.0,False,False,False,True,False,False,2,2,False,False,False,False,True,,,,,0,0.0,False,False,False,2,True,False,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
1701,G,True,64.0,False,True,X,Head,2.0,True,True,True,False,False,True,employed,salaried,4.0,True,True,False,False,False,False,2,2,True,True,True,False,True,,,,,2,2.0,False,False,False,3,True,True,False,True,2,True,True,True,False,True,True,True,False,True,False,2,1,7
1702,I,True,62.0,False,True,Q,Head,1.0,False,True,True,False,False,True,employed,self_employed,2.0,True,False,False,True,False,False,3,2,False,False,True,False,False,15.0,,,,3,3.333333333333333,True,True,False,1,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,3
1703,D,False,42.0,True,True,X,Spouse,1.0,True,True,True,False,True,True,employed,self_employed,5.0,False,False,False,False,True,False,0,0,False,False,True,False,False,,,,,3,5.0,False,False,False,1,True,False,False,False,2,False,False,True,False,True,False,False,False,False,False,0,0,0
1704,C,True,18.0,False,False,Q,Son/Daughter,2.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,True,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,True,False,False,True,False,False,False,False,False,1,0,1
1705,A,False,25.0,False,False,Q,Son/Daughter,1.0,False,True,True,False,True,True,employed,irregular_seasonal,3.0,True,False,False,False,False,False,1,2,False,True,False,False,False,,,,,1,2.0,True,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
