dateh;hour;lease;t1;t2;hum;wind_speed;weather_code;weather_code_desc;is_holiday;is_holiday_desc;is_weekend;is_weekend_desc;season_type;season_type_desc
29-01-2015;21:00:00;2076;3;-1.5;75;19.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
06-02-2015;22:00:00;815;3;-1.5;70;19.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
14-01-2016;23:00:00;1841;3;-1.5;87;19.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
15-01-2016;0:00:00;3590;3;-1.5;75;19.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
31-01-2015;1:00:00;252;2;-3;81;19.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
19-07-2016;2:00:00;1855;31;31;40;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
19-07-2016;3:00:00;1721;30.5;30.5;43;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
22-08-2015;4:00:00;3502;28;28;40;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
15-09-2016;5:00:00;4680;26.5;27.5;58;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
04-07-2015;6:00:00;2848;26;26;51;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
16-07-2016;7:00:00;3279;26;26;54;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
26-06-2015;8:00:00;1770;25;25;40.5;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
17-07-2016;9:00:00;2089;25;25;54;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
23-07-2016;10:00:00;2681;25;25;47;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
29-06-2015;11:00:00;1622;24;23.5;40;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
24-07-2016;12:00:00;3463;24;24;54;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
27-06-2015;13:00:00;2964;23.5;22.5;38.5;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
08-05-2016;14:00:00;2899;23.5;23.5;44;19;1;Despejado;0;No Feriado;1;FdS;0;Primavera
17-07-2016;15:00:00;1631;23.5;23.5;67;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
24-06-2015;16:00:00;1618;23;23;44;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
25-06-2015;17:00:00;2678;23;23;44;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
06-08-2015;18:00:00;2829;23;23;57;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
09-08-2015;19:00:00;1930;23;23;59;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
16-07-2016;20:00:00;2258;23;23;65;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
11-07-2015;21:00:00;2019;22.5;22.5;53.5;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
07-07-2016;22:00:00;4424;22.5;22.5;48.5;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
11-07-2015;23:00:00;1237;22;22;55;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
06-06-2016;0:00:00;2430;22;21;45.5;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
02-08-2016;1:00:00;1089;22;22;78;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
26-08-2016;2:00:00;122;22;22;83;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
20-08-2015;3:00:00;1628;21.5;21.5;69;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
06-06-2016;4:00:00;4752;21.5;21;42;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
25-07-2016;5:00:00;1260;21.5;21.5;51.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
02-07-2015;6:00:00;1453;21;21;64;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
14-08-2015;7:00:00;1205;21;21;71;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
20-08-2015;8:00:00;1528;21;21;69;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
23-08-2015;9:00:00;906;21;21;66.5;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
24-07-2016;10:00:00;1690;21;21;73;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
05-08-2016;11:00:00;1264;21;21;64;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
16-08-2016;12:00:00;1264;21;21;57;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
27-08-2016;13:00:00;581;21;21;69;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
10-06-2016;14:00:00;3898;20.5;20.5;60.5;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
04-07-2016;15:00:00;1664;20.5;20.5;53;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
14-04-2015;16:00:00;2569;20;20;49;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
18-06-2015;17:00:00;1806;20;20;44.5;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
18-06-2015;18:00:00;4000;20;20;46;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
28-06-2015;19:00:00;1391;20;20;66.5;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
22-07-2015;20:00:00;4148;20;20;60.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
14-08-2015;21:00:00;1234;20;20;78;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
15-08-2015;22:00:00;3091;20;20;46;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
12-05-2016;23:00:00;1812;20;20;56;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
08-08-2016;0:00:00;4714;20;20;43;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
28-08-2016;1:00:00;1777;20;20;73;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
31-08-2016;2:00:00;1134;20;20;71;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
03-09-2016;3:00:00;2528;20;20;64;19;7;Lluvia;0;No Feriado;1;FdS;2;Otono
24-09-2016;4:00:00;1737;20;20;60;19;1;Despejado;0;No Feriado;1;FdS;2;Otono
23-08-2015;5:00:00;2039;19.5;19.5;58;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
06-10-2015;6:00:00;1111;19.5;19.5;66;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
09-05-2016;7:00:00;2345;19.5;19.5;58;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
21-06-2016;8:00:00;1302;19.5;19.5;62;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
07-07-2016;9:00:00;336;19.5;19.5;66;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
09-07-2016;10:00:00;1079;19.5;19.5;66;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
21-05-2015;11:00:00;1424;19;19;40;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
18-06-2015;12:00:00;1743;19;19;49;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
29-07-2015;13:00:00;2222;19;19;46;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
18-08-2015;14:00:00;2314;19;19;60;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
20-09-2015;15:00:00;2917;19;19;56;19;2;Nubosidad Variable;0;No Feriado;1;FdS;2;Otono
27-05-2016;16:00:00;1755;19;19;52;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
15-07-2016;17:00:00;1058;19;19;75.5;19;4;Nublado;0;No Feriado;0;DdS;1;Verano
03-09-2016;18:00:00;354;19;19;88;19;7;Lluvia;0;No Feriado;1;FdS;2;Otono
04-09-2016;19:00:00;416;19;19;88;19;2;Nubosidad Variable;0;No Feriado;1;FdS;2;Otono
04-09-2016;20:00:00;269;19;19;88;19;7;Lluvia;0;No Feriado;1;FdS;2;Otono
27-09-2016;21:00:00;2301;19;19;78;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
22-05-2015;22:00:00;1480;18.5;18.5;64;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
24-05-2015;23:00:00;2205;18.5;18.5;62;19;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
03-06-2015;0:00:00;1458;18.5;18.5;38.5;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
18-06-2015;1:00:00;126;18.5;18.5;75.5;19;4;Nublado;0;No Feriado;0;DdS;1;Verano
14-07-2015;2:00:00;132;18.5;18.5;80.5;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
15-07-2015;3:00:00;1427;18.5;18.5;83;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
22-07-2015;4:00:00;630;18.5;18.5;58;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
10-08-2015;5:00:00;654;18.5;18.5;80.5;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
11-09-2015;6:00:00;3317;18.5;18.5;62;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
25-06-2016;7:00:00;2188;18.5;18.5;52.5;19;7;Lluvia;0;No Feriado;1;FdS;1;Verano
26-06-2016;8:00:00;2381;18.5;18.5;58;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
01-08-2016;9:00:00;1389;18.5;18.5;62;19;7;Lluvia;0;No Feriado;0;DdS;1;Verano
16-08-2016;10:00:00;1737;18.5;18.5;62;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
21-05-2015;11:00:00;1473;18;18;46;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
12-06-2015;12:00:00;2489;18;18;68;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
13-06-2015;13:00:00;2507;18;18;73;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
15-06-2015;14:00:00;1513;18;18;44.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
13-07-2015;15:00:00;343;18;18;83;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
16-07-2015;16:00:00;91;18;18;78;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
29-07-2015;17:00:00;1666;18;18;49;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
30-07-2015;18:00:00;1558;18;18;52;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
15-08-2015;19:00:00;1455;18;18;56;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
26-07-2016;20:00:00;170;18;18;66;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
19-08-2016;21:00:00;2726;18;18;83;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
28-08-2016;22:00:00;147;18;18;78;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
26-09-2016;23:00:00;1305;18;18;56;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
11-06-2015;0:00:00;1321;17.5;17.5;62;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
15-06-2015;1:00:00;1406;17.5;17.5;45.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
19-06-2015;2:00:00;1163;17.5;17.5;54;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
02-09-2015;3:00:00;1362;17.5;17.5;54;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
15-06-2016;4:00:00;2485;17.5;17.5;62;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
12-07-2016;5:00:00;2429;17.5;17.5;64;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
21-07-2016;6:00:00;141;17.5;17.5;75;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
21-04-2015;7:00:00;1597;17;17;39;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
21-06-2015;8:00:00;443;17;17;83;19;4;Nublado;0;No Feriado;1;FdS;1;Verano
25-07-2015;9:00:00;844;17;17;59;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
30-07-2015;10:00:00;1587;17;17;54;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
30-07-2015;11:00:00;1581;17;17;52;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
24-08-2015;12:00:00;1183;17;17;83;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
25-08-2015;13:00:00;457;17;17;80;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
20-06-2016;14:00:00;343;17;17;91;19;7;Lluvia;0;No Feriado;0;DdS;1;Verano
11-07-2016;15:00:00;157;17;17;77;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
16-08-2016;16:00:00;1169;17;17;68;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
20-08-2016;17:00:00;381;17;17;77;19;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
11-09-2015;18:00:00;2289;16.5;16.5;70;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
10-05-2016;19:00:00;829;16.5;16.5;91;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
15-05-2016;20:00:00;3190;16.5;16.5;38;19;1;Despejado;0;No Feriado;1;FdS;0;Primavera
24-05-2016;21:00:00;1521;16.5;16.5;47;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
13-06-2016;22:00:00;2533;16.5;16.5;80;19;7;Lluvia;0;No Feriado;0;DdS;1;Verano
15-06-2016;23:00:00;4818;16.5;16.5;66;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
17-10-2016;0:00:00;1315;16.5;16.5;66;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
11-05-2015;1:00:00;893;16;16;61;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
16-05-2015;2:00:00;1437;16;16;43.5;19;1;Despejado;0;No Feriado;1;FdS;0;Primavera
12-07-2015;3:00:00;337;16;16;83;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
04-08-2015;4:00:00;71;16;16;77;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
04-09-2015;5:00:00;1410;16;16;59;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
21-09-2015;6:00:00;1037;16;16;74.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
24-09-2015;7:00:00;121;16;16;88;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
24-09-2015;8:00:00;1855;16;16;57;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
28-09-2015;9:00:00;3955;16;16;63;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
12-04-2016;10:00:00;1286;16;16;40.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
20-06-2016;11:00:00;104;16;16;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
09-08-2016;12:00:00;860;16;16;55;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
16-09-2016;13:00:00;735;16;16;83;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
17-09-2016;14:00:00;1404;16;16;88;19;4;Nublado;0;No Feriado;1;FdS;2;Otono
26-10-2016;15:00:00;1567;16;16;65.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
22-06-2015;16:00:00;1058;15.5;15.5;70;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
13-09-2015;17:00:00;2282;15.5;15.5;65.5;19;2;Nubosidad Variable;0;No Feriado;1;FdS;2;Otono
15-09-2015;18:00:00;2020;15.5;15.5;74.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
25-04-2015;19:00:00;1502;15;15;68;19;1;Despejado;0;No Feriado;1;FdS;0;Primavera
07-05-2015;20:00:00;3460;15;15;43.5;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
09-05-2015;21:00:00;1323;15;15;51;19;2;Nubosidad Variable;0;No Feriado;1;FdS;0;Primavera
11-05-2015;22:00:00;397;15;15;57;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
15-06-2015;23:00:00;1064;15;15;59;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
24-07-2015;0:00:00;293;15;15;88;19;7;Lluvia;0;No Feriado;0;DdS;1;Verano
30-07-2015;1:00:00;4268;15;15;61;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
24-09-2015;2:00:00;279;15;15;82;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
28-09-2015;3:00:00;530;15;15;72;19;4;Nublado;0;No Feriado;0;DdS;2;Otono
30-09-2015;4:00:00;2045;15;15;65.5;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
11-10-2015;5:00:00;2720;15;15;53;19;1;Despejado;0;No Feriado;1;FdS;2;Otono
06-11-2015;6:00:00;3916;15;15;82;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
11-11-2015;7:00:00;2282;15;15;68;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
12-11-2015;8:00:00;894;15;15;82;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
12-11-2015;9:00:00;1254;15;15;72;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
16-12-2015;10:00:00;731;15;15;82;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
17-12-2015;11:00:00;1126;15;15;65.5;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
26-05-2016;12:00:00;1598;15;15;68;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
14-06-2016;13:00:00;2374;15;15;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
29-06-2016;14:00:00;2566;15;15;77;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
12-07-2016;15:00:00;864;15;15;88;19;7;Lluvia;0;No Feriado;0;DdS;1;Verano
17-09-2016;16:00:00;472;15;15;74.5;19;1;Despejado;0;No Feriado;1;FdS;2;Otono
19-06-2015;17:00:00;2140;14.5;14.5;63;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
09-07-2015;18:00:00;7531;14.5;14.5;61;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
18-07-2015;19:00:00;172;14.5;14.5;74.5;19;1;Despejado;0;No Feriado;1;FdS;1;Verano
15-06-2015;20:00:00;1607;14;14;63;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
17-06-2015;21:00:00;750;14;14;77;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
22-06-2015;22:00:00;3867;14;14;82;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
23-06-2015;23:00:00;4685;14;14;67;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
24-07-2015;0:00:00;1490;14;14;91;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
29-09-2015;1:00:00;1161;14;14;77;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
16-10-2015;2:00:00;1304;14;14;72;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
21-10-2015;3:00:00;745;14;14;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
30-10-2015;4:00:00;1005;14;14;88;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
12-11-2015;5:00:00;95;14;14;77;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
12-11-2015;6:00:00;27;14;14;79.5;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
17-12-2015;7:00:00;206;14;14;77;19;1;Despejado;0;No Feriado;0;DdS;3;Invierno
17-12-2015;8:00:00;125;14;14;72;19;1;Despejado;0;No Feriado;0;DdS;3;Invierno
24-01-2016;9:00:00;1850;14;14;85;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;3;Invierno
30-05-2016;10:00:00;1478;14;14;79.5;19;3;Parcialmente Nublado;1;Feriado;0;DdS;0;Primavera
29-09-2016;11:00:00;572;14;14;69.5;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
14-10-2016;12:00:00;1394;14;14;63;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
20-10-2016;13:00:00;1335;14;14;67;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
15-11-2016;14:00:00;4480;14;14;88;19;4;Nublado;0;No Feriado;0;DdS;2;Otono
09-12-2016;15:00:00;1208;14;14;82;19;1;Despejado;0;No Feriado;0;DdS;3;Invierno
14-04-2015;16:00:00;2038;13.5;13.5;63;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
23-04-2015;17:00:00;3680;13.5;13.5;61;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
29-07-2015;18:00:00;2355;13.5;13.5;69.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
02-12-2015;19:00:00;1085;13.5;13.5;74.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
02-04-2016;20:00:00;2601;13.5;13.5;42.5;19;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
18-05-2016;21:00:00;414;13.5;13.5;74.5;19;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
20-10-2016;22:00:00;1313;13.5;13.5;69.5;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
24-04-2015;23:00:00;684;13;13;77;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
25-04-2015;0:00:00;489;13;13;82;19;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
05-05-2015;1:00:00;48;13;13;94;19;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
25-05-2015;2:00:00;539;13;13;63;19;2;Nubosidad Variable;1;Feriado;0;DdS;0;Primavera
08-06-2015;3:00:00;909;13;13;59;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
22-06-2015;4:00:00;1691;13;13;88;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
23-06-2015;5:00:00;2484;13;13;72;19;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
14-10-2015;6:00:00;1309;13;13;63;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
14-10-2015;7:00:00;1216;13;13;67;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
14-10-2015;8:00:00;1783;13;13;63;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
21-10-2015;9:00:00;537;13;13;94;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
02-12-2015;10:00:00;195;13;13;59;19;4;Nublado;0;No Feriado;0;DdS;3;Invierno
03-12-2015;11:00:00;1024;13;13;77;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
03-12-2015;12:00:00;1105;13;13;77;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
03-12-2015;13:00:00;1144;13;13;77;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
03-12-2015;14:00:00;1171;13;13;72;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
18-12-2015;15:00:00;2065;13;13;82;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
20-12-2015;16:00:00;238;13;13;74.5;19;1;Despejado;0;No Feriado;1;FdS;3;Invierno
22-12-2015;17:00:00;194;13;13;82;19;1;Despejado;0;No Feriado;0;DdS;3;Invierno
30-03-2016;18:00:00;1162;13;13;47;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
04-04-2016;19:00:00;1013;13;13;63;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
18-05-2016;20:00:00;41;13;13;77;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
01-06-2016;21:00:00;1806;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
01-06-2016;22:00:00;1030;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
01-06-2016;23:00:00;979;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
09-08-2016;0:00:00;818;13;13;72;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
05-10-2016;1:00:00;803;13;13;72;19;1;Despejado;0;No Feriado;0;DdS;2;Otono
06-10-2016;2:00:00;1892;13;13;63;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
14-10-2016;3:00:00;3727;13;13;69.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
16-10-2016;4:00:00;107;13;13;94;19;7;Lluvia;0;No Feriado;1;FdS;2;Otono
14-11-2016;5:00:00;874;13;13;82;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
14-11-2016;6:00:00;2953;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
14-11-2016;7:00:00;2851;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
14-11-2016;8:00:00;1627;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
14-11-2016;9:00:00;1041;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
15-11-2016;10:00:00;83;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
08-12-2016;11:00:00;2706;13;13;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
16-10-2015;12:00:00;1088;12.5;12.5;79.5;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
12-03-2015;13:00:00;1681;12;12;36.5;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
08-04-2015;14:00:00;2058;12;12;67;19;1;Despejado;0;No Feriado;0;DdS;0;Primavera
29-04-2015;15:00:00;2101;12;12;60.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
29-07-2015;16:00:00;50;12;12;77;19;1;Despejado;0;No Feriado;0;DdS;1;Verano
14-10-2015;17:00:00;1026;12;12;72;19;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
17-10-2015;18:00:00;1720;12;12;72;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
27-11-2015;19:00:00;3425;12;12;88;19;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
04-04-2016;20:00:00;3074;12;12;72;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
15-04-2016;21:00:00;288;12;12;82;19;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
21-11-2016;22:00:00;2364;12;12;77;19;7;Lluvia;0;No Feriado;0;DdS;2;Otono
21-12-2016;23:00:00;1121;12;12;74.5;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
09-12-2015;0:00:00;947;11.5;11.5;65;19;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
02-10-2016;1:00:00;405;11.5;11.5;85;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
06-01-2015;2:00:00;395;11;11;85;19;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
13-01-2015;3:00:00;13;11;11;85;19;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
26-02-2015;4:00:00;269;11;11;94;19;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
11-04-2015;5:00:00;129;11;11;82;19;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
16-04-2015;6:00:00;4211;11;11;77;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
29-05-2015;7:00:00;578;11;11;67;19;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
